,City ID,City Name,Country,Latitude,Longitude,Max Temperature,Humidity,Clouds,Wind Speed,Date
282,1640902,Kawalu,ID,-7.3817,108.2082,71.62,88,88,3.87,1612652148
283,4036284,Alofi,NU,-19.0595,-169.9187,84.2,79,100,11.5,1612652150
284,5557293,Sitka,US,57.0531,-135.33,35.6,69,40,14.97,1612651856
285,3372964,Lagoa,PT,39.05,-27.9833,60.21,89,100,26.17,1612652155
286,2126785,Belaya Gora,RU,68.5333,146.4167,-33.81,83,30,0.63,1612652157
287,1623197,Tual,ID,-5.6667,132.75,83.93,78,100,19.48,1612652138
288,6533368,Moranbah,AU,-22.0016,148.0466,83.73,61,100,9.95,1612652162
289,1728439,Balaoan,PH,16.8219,120.4045,76.5,74,19,3.13,1612652164
290,2120769,Talaya,RU,61.3833,152.75,-13.13,85,100,3.65,1612652166
291,2636790,Stornoway,GB,58.2093,-6.3865,37.4,70,20,21.85,1612652170
292,5916821,Cardston,CA,49.2,-113.3019,-4.0,71,100,10.36,1612652172
293,3924679,Vilhena,BR,-12.7406,-60.1458,77.0,88,40,4.61,1612652174
294,5380420,Pacifica,US,37.6138,-122.4869,63.0,63,1,4.61,1612652177
295,2112802,Hasaki,JP,35.7333,140.8333,39.2,70,0,3.44,1612652180
296,1272771,Dhilwan,IN,31.5169,75.35,48.2,93,0,4.47,1612652183
297,4328010,Houma,US,29.5958,-90.7195,57.2,88,90,8.05,1612652185
298,3839307,Rawson,AR,-43.3002,-65.1023,59.43,68,94,24.18,1612652187
299,2185329,Otane,NZ,-39.8833,176.6333,72.0,55,100,7.0,1612652190
300,1796236,Shanghai,CN,31.2222,121.4581,52.0,93,0,2.24,1612652192
301,5853992,Wahiawā,US,21.5028,-158.0236,77.0,60,20,6.91,1612652195
302,956507,Senekal,ZA,-28.3197,27.6208,63.99,78,100,9.04,1612652197
303,2016735,Sherlovaya Gora,RU,50.5667,116.25,-17.66,90,30,0.13,1612652200
304,2469252,Menzel Salem,TN,35.8567,8.4765,66.2,16,40,12.66,1612652203
305,934322,Mahébourg,MU,-20.4081,57.7,78.8,78,40,4.61,1612652186
306,2259655,Impfondo,CG,1.6381,18.0667,76.44,71,75,2.42,1612652209
307,5797693,Hoquiam,US,46.9809,-123.8893,48.2,81,90,25.32,1612652130
308,634093,Tornio,FI,65.8481,24.1466,15.8,86,0,6.91,1612652213
309,2023943,Gorin,RU,51.1983,136.6669,-3.1,91,100,4.41,1612652216
310,2171465,Clarence Town,AU,-32.5833,151.7833,78.01,73,3,11.5,1612652152
311,3407243,Araripina,BR,-7.5761,-40.4983,77.43,36,11,6.73,1612651981
312,5666176,Miles City,US,46.4083,-105.8406,5.0,61,1,10.36,1612652223
313,56335,Giohar,SO,2.7809,45.5005,70.68,87,0,8.9,1612652225
314,1511057,Bakchar,RU,57.0186,82.0711,30.99,98,100,11.01,1612652227
315,245785,Abéché,TD,13.8292,20.8324,66.4,23,13,16.49,1612652230
316,5935341,Dauphin,CA,51.1494,-100.0502,-16.6,58,1,14.97,1612652232
317,5380437,Pacific Grove,US,36.6177,-121.9166,69.01,67,1,7.72,1612651669
318,3448903,São João da Barra,BR,-21.6403,-41.0511,70.48,96,100,15.95,1612651580
319,187896,Mandera,KE,3.9366,41.867,77.86,46,1,13.53,1612652239
320,847634,Rypefjord,NO,70.6333,23.6667,26.56,96,100,16.91,1612652241
321,3696509,Huamachuco,PE,-7.8,-78.0667,58.33,73,81,2.75,1612652244
322,110690,Faya,SA,18.3851,42.4509,50.0,81,0,2.86,1612651856
323,4699575,Hurst,US,32.8235,-97.1706,57.2,58,20,18.41,1612652248
324,2123278,Mil'kovo,RU,54.7167,158.6167,14.29,95,100,3.8,1612652251
325,189741,Lamu,KE,-2.2717,40.902,78.8,78,20,3.44,1612652253
326,259289,Corinth,GR,37.9407,22.9573,54.0,81,0,3.65,1612652255
327,2109701,Auki,SB,-8.7676,160.7034,81.14,83,100,9.93,1612652259
328,3932145,Pisco,PE,-13.7,-76.2167,75.2,73,75,5.75,1612652131
329,3893726,Constitución,CL,-35.3333,-72.4167,61.68,79,22,4.65,1612652263
330,933000,Tonota,BW,-21.4833,27.4833,70.68,86,97,11.43,1612652266
331,3193965,Ormož,SI,46.4114,16.1544,43.0,100,90,8.05,1612652268
332,1516589,Zhezkazgan,KZ,47.8043,67.7144,18.27,95,69,18.48,1612652125
333,3982837,Sonoita,MX,31.85,-112.8333,72.0,17,0,10.54,1612652273
334,2191562,Dunedin,NZ,-45.8742,170.5036,57.99,82,1,21.0,1612651810
335,1513491,Yangi Marg`ilon,UZ,40.4272,71.7189,42.8,49,100,4.61,1612652278
336,5563839,Fortuna,US,40.5982,-124.1573,55.0,87,1,14.97,1612652280
337,3987544,San Blas,MX,21.5167,-105.2667,82.4,42,20,6.91,1612652282
338,779554,Honningsvåg,NO,70.9821,25.9704,28.27,93,100,24.32,1612652285
339,372753,Kassala,SD,15.451,36.4,58.32,51,0,8.37,1612652287
340,3939761,Hualmay,PE,-11.0964,-77.6139,72.28,74,86,8.86,1612652289
341,5036420,Mankato,US,44.1636,-93.9994,-2.2,71,75,18.41,1612652105
342,2244800,Tivaouane,SN,14.9515,-16.8129,62.6,72,84,13.8,1612652294
343,1804169,Lengshuijiang,CN,27.6881,111.4294,53.26,85,45,0.96,1612652296
344,1500399,Lokosovo,RU,61.1333,74.8167,33.78,96,100,13.22,1612652299
345,3948613,Acarí,PE,-15.4311,-74.6158,75.15,64,99,6.33,1612652301
346,3021717,Darnétal,FR,49.4453,1.1514,46.0,100,90,5.75,1612652303
347,1215502,Banda Aceh,ID,5.5577,95.3222,78.44,79,58,8.16,1612652306
348,2206874,Waipawa,NZ,-41.4122,175.5153,69.01,72,97,10.36,1612652159
349,497218,Semikarakorsk,RU,47.5194,40.8112,21.2,79,20,8.95,1612652310
350,1651103,Atambua,ID,-9.1061,124.8925,76.39,87,84,2.39,1612652313
351,687557,Zatoka,UA,46.0725,30.4654,24.8,86,90,6.71,1612652108
352,4033557,Tautira,PF,-17.7333,-149.15,82.4,61,20,13.8,1612652317
353,2881956,Lage,DE,51.9922,8.793,28.99,92,100,8.01,1612652320
354,1279405,Abirāmam,IN,9.4667,78.45,71.04,81,7,10.29,1612652322
355,5334223,Carlsbad,US,33.1581,-117.3506,73.4,59,1,9.22,1612652212
356,1815656,Changli,CN,39.7042,119.1506,24.44,89,3,5.61,1612652327
357,1259385,Port Blair,IN,11.6667,92.75,77.5,77,11,8.32,1612652153
358,2618795,Klaksvík,FO,62.2266,-6.589,33.8,69,20,18.41,1612652331
359,1650232,Banjar,ID,-8.19,114.9675,77.0,94,20,1.14,1612652334
360,933277,Mosetse,BW,-20.75,26.65,71.44,79,100,9.04,1612652336
361,3933986,Orcopampa,PE,-15.2661,-72.3417,52.56,64,93,8.79,1612652338
362,515805,Oktyabr'skoye,RU,43.0645,44.7417,32.0,86,86,6.71,1612652341
363,3361934,Saldanha,ZA,-33.0117,17.9442,66.2,82,1,8.05,1612652343
364,935214,Saint-Pierre,RE,-21.3393,55.4781,78.8,83,40,4.61,1612652130
365,2136150,Luganville,VU,-15.5333,167.1667,84.96,65,2,5.12,1612652349
366,1803782,Lichuan,CN,30.3,108.85,43.61,94,97,0.83,1612652351
367,2557055,Asilah,MA,35.465,-6.0348,51.8,93,75,4.61,1612652353
368,2438855,Téra,NE,14.0078,0.7531,77.72,18,67,7.9,1612652356
369,1805753,Jinan,CN,36.6683,116.9972,39.0,65,4,3.0,1612652358
370,3522526,Nuevo Progreso,MX,23.1667,-97.95,79.0,56,28,5.99,1612652131
371,1337613,Kulhudhuffushi,MV,6.6221,73.07,80.85,73,1,8.03,1612652122
372,64814,Bandarbeyla,SO,9.4942,50.8122,75.31,80,10,12.12,1612652185
373,6255012,Flinders,AU,-34.5833,150.8552,75.0,72,1,1.99,1612652367
374,4946620,Palmer,US,42.1584,-72.3287,39.2,32,20,20.71,1612652135
375,5919850,Chapais,CA,49.7834,-74.8492,14.0,85,90,6.91,1612652372
376,786712,Prizren,XK,42.2139,20.7397,42.8,75,0,2.3,1612652375
377,86049,Jalu,LY,29.0331,21.5482,60.03,39,0,9.42,1612652020
378,2632287,Dalvik,IS,65.9702,-18.5286,33.8,64,75,8.05,1612652341
379,2025456,Chernyshevskiy,RU,63.0128,112.4714,-29.65,87,81,1.79,1612652383
380,1629380,Ruteng,ID,-8.6136,120.4721,66.13,95,89,1.14,1612652385
381,694792,Sarny,UA,51.338,26.6019,9.27,91,24,5.77,1612652387
382,765932,Lubaczów,PL,50.157,23.1234,23.0,81,100,5.99,1612652390
383,1538641,Kedrovyy,RU,56.1667,91.8167,28.4,74,40,2.24,1612652145
384,542184,Krasnovishersk,RU,60.4078,57.082,4.32,94,100,4.59,1612652394
385,4726521,San Patricio,US,28.017,-97.5169,75.2,41,1,9.22,1612652397
386,3449747,Santa Vitória do Palmar,BR,-33.5189,-53.3681,69.98,73,0,9.95,1612652399
387,5742974,North Bend,US,43.4065,-124.2243,50.0,76,75,4.61,1612652150
388,57000,Hobyo,SO,5.3505,48.5268,76.68,80,1,15.23,1612652404
389,2396518,Port-Gentil,GA,-0.7193,8.7815,80.6,89,40,5.75,1612652410
390,2126710,Beringovskiy,RU,63.05,179.3167,-6.97,89,59,10.36,1612652331
391,2015217,Tokur,RU,53.1333,132.9,-25.49,87,62,2.89,1612652419
392,604490,Luleå,SE,65.5842,22.1547,14.0,85,40,12.66,1612652421
393,4164601,Miramar,US,25.9873,-80.2323,75.2,88,90,9.22,1612652424
394,3489440,Morant Bay,JM,17.8815,-76.4093,82.4,74,20,24.16,1612652426
395,2964528,Dungarvan,IE,52.0881,-7.6253,39.99,86,14,4.0,1612652362
396,1255121,Taliparamba,IN,12.05,75.35,69.15,60,20,3.29,1612652431
397,3372745,Rabo de Peixe,PT,37.8,-25.5833,60.01,94,75,16.11,1612652433
398,4720067,Lavaca,US,28.615,-96.6261,69.8,64,1,11.5,1612652435
399,3405215,Bonfim,BR,3.0833,-59.95,84.25,54,97,8.28,1612652438
400,100926,Umluj,SA,25.0213,37.2685,70.36,46,0,13.18,1612652440
401,3374083,Bathsheba,BB,13.2167,-59.5167,78.8,69,20,18.41,1612651688
402,610298,Beyneu,KZ,45.3167,55.2,29.28,84,86,7.16,1612652445
403,6149996,Smithers,CA,54.7804,-127.1743,26.6,93,90,3.2,1612652447
404,1270779,Guhāgar,IN,17.4842,73.1929,71.42,35,22,4.97,1612652450
405,2303611,Esim,GH,4.8699,-2.2405,79.7,89,31,8.34,1612652452
406,1283217,Khanbari,NP,27.3747,87.2039,47.05,59,56,3.51,1612652454
407,2122493,Omsukchan,RU,62.5333,155.8,-6.25,86,100,4.81,1612651976
408,2189343,Kaeo,NZ,-35.1,173.7833,70.0,70,98,8.01,1612652459
409,2035707,Mujiayingzi,CN,42.1167,118.7833,2.71,87,14,5.06,1612652462
410,653272,Kemijärvi,FI,66.7131,27.4306,15.26,95,39,10.11,1612652464
411,3440777,Rocha,UY,-34.4833,-54.3333,65.98,88,0,7.96,1612652467
412,1270996,Gondā City,IN,27.1333,81.9333,49.39,68,0,5.53,1612652469
413,1861280,Itoman,JP,26.1247,127.6694,68.0,77,40,6.91,1612652357
414,2422383,Dalaba,GN,10.7,-12.25,65.25,28,75,2.1,1612652474
415,5288786,Catalina Foothills,US,32.2979,-110.9187,71.01,14,1,5.75,1612652476
416,6148373,Sioux Lookout,CA,50.1001,-91.917,-11.2,64,90,13.8,1612652478
417,2019718,Mukhen,RU,48.1,136.1,-13.4,88,99,1.97,1612652481
418,2019935,Mnogovershinnyy,RU,53.9353,139.9242,-5.67,93,100,6.17,1612652484
419,4834162,Fairfield,US,41.2668,-73.3162,42.8,28,1,11.5,1612652487
420,1213855,Sibolga,ID,1.7427,98.7792,74.98,80,65,4.27,1612652489
421,1651461,Amuntai,ID,-2.4177,115.2494,74.86,97,100,0.38,1612652295
422,1648636,Bitung,ID,1.4451,125.1824,75.2,100,40,2.3,1612652494
423,1519422,Semey,KZ,50.4111,80.2275,30.58,90,75,22.77,1612652496
424,3984571,Santa Catarina de Tepehuanes,MX,25.35,-105.7333,72.3,19,0,15.37,1612652499
425,2012956,Yerbogachën,RU,61.2767,108.0108,-8.14,90,98,5.3,1612652501
426,3179977,Cascina,IT,43.6791,10.4994,57.99,76,0,10.36,1612652503
427,3381041,Mana,GF,5.6592,-53.7767,77.41,87,100,12.62,1612652506
428,2377457,Nouadhibou,MR,20.931,-17.0347,62.6,72,0,17.27,1612652508
429,3870243,Taltal,CL,-25.4,-70.4833,67.46,66,22,6.15,1612652510
430,1862505,Hirara,JP,24.8,125.2833,59.0,94,20,1.14,1612652416
431,3835869,Santiago del Estero,AR,-27.7951,-64.2615,82.31,41,0,6.29,1612652403
432,3423146,Ilulissat,GL,69.2167,-51.1,23.0,46,9,29.93,1612652517
433,5178800,Back Mountain,US,41.3359,-75.9963,35.6,32,1,12.66,1612652278
434,4004293,Ixtapa,MX,20.7,-105.2,77.0,69,75,10.36,1612652522
435,1263557,Mārāndahalli,IN,12.4,78.0,60.19,79,43,2.3,1612652525
436,3406961,Augusto Corrêa,BR,-1.0217,-46.635,78.46,85,78,4.65,1612652527
437,3443631,Bella Union,UY,-30.2752,-57.6007,73.65,50,0,2.77,1612652529
438,3451448,Riacho de Santana,BR,-13.6092,-42.9389,71.4,88,61,3.8,1612652532
439,3933024,Paramonga,PE,-10.6667,-77.8333,71.94,75,64,7.83,1612652506
440,1562798,Vinh,VN,18.6667,105.6667,62.67,92,9,1.5,1612652416
441,2094027,Kieta,PG,-6.2167,155.6333,84.49,69,35,7.45,1612652539
442,1520253,Zharkent,KZ,44.1628,80.0,34.14,77,100,4.14,1612652541
443,1529660,Aksu,CN,41.1231,80.2644,26.8,80,41,3.4,1612652543
444,3646382,Carupano,VE,10.6678,-63.2585,75.47,82,100,12.46,1612652546
445,625144,Minsk,BY,53.9,27.5667,-4.0,92,0,6.71,1612652548
446,2028462,Ulaanbaatar,MN,47.9077,106.8832,-22.0,76,0,2.24,1612652411
447,485660,Tsimmerbude,RU,54.675,20.1347,1.4,85,0,2.24,1612652553
448,295620,Ashquelon,IL,31.6693,34.5715,57.0,100,0,4.07,1612652555
449,2171069,Colac,AU,-38.3333,143.5833,57.0,1,32,1.01,1612652557
450,2181625,Te Anau,NZ,-45.4167,167.7167,69.8,48,5,2.46,1612652303
451,5882953,Aklavik,CA,68.2191,-135.0107,-20.2,76,90,3.44,1612652562
452,591189,Virtsu,EE,58.5716,23.5115,8.01,66,56,4.0,1612652564
453,3395458,Maragogi,BR,-9.0122,-35.2225,78.42,82,55,9.75,1612652475
454,602913,Skellefteå,SE,64.7507,20.9528,15.8,86,4,6.91,1612652570
455,520783,Nizhniy Chir,RU,48.3597,43.0865,24.04,86,79,11.36,1612652573
456,3453060,Pontes e Lacerda,BR,-15.2261,-59.3353,77.18,70,4,2.75,1612652575
457,3675504,Manaure,CO,11.7751,-72.4445,82.17,54,99,20.65,1612652376
458,1486321,Yar-Sale,RU,66.8333,70.8333,-30.95,85,100,14.45,1612652331
459,3386213,Touros,BR,-5.1989,-35.4608,78.8,78,40,4.61,1612652376
460,1726449,Basco,PH,20.4487,121.9702,74.16,87,100,21.94,1612652586
461,2121373,Seymchan,RU,62.8833,152.4333,-17.45,85,89,1.25,1612652588
462,377472,Bentiu,SS,9.2333,29.8333,65.21,26,24,6.8,1612652590
463,3924948,Ouro Preto do Oeste,BR,-10.7481,-62.2158,75.38,95,81,2.17,1612652593
464,2065176,Murray Bridge,AU,-35.1167,139.2667,57.99,98,82,11.97,1612652595
465,6078372,Moose Factory,CA,51.2585,-80.6094,-2.2,65,90,13.8,1612652597
466,287832,Ibrā’,OM,22.6906,58.5334,49.64,80,0,1.36,1612652424
467,934649,Cap Malheureux,MU,-19.9842,57.6142,77.0,85,10,1.99,1612652350
468,2015913,Suntar,RU,62.1444,117.6319,-19.37,88,99,2.51,1612652604
469,1859964,Kaseda-shirakame,JP,31.4167,130.3167,42.8,93,20,1.14,1612652449
470,5856516,‘Āhuimanu,US,21.4447,-157.8378,77.0,47,40,6.91,1612652375
471,1674199,Toucheng,TW,24.8592,121.8233,60.8,94,20,2.3,1612652611
472,2014694,Tyrma,RU,50.0833,132.1667,-10.84,88,100,1.68,1612652614
473,1278335,Ārvi,IN,20.9833,78.2333,57.79,35,0,8.25,1612652617
474,1610538,Kabin Buri,TH,13.9511,101.7177,71.55,63,9,2.3,1612652619
475,1852357,Shimoda,JP,34.6667,138.95,51.82,57,0,10.67,1612652465
476,2562247,Marsaxlokk,MT,35.8419,14.5431,60.8,88,0,11.5,1612652624
477,4944903,Nantucket,US,41.2835,-70.0995,39.99,65,1,23.02,1612652568
478,6457397,Bose,IT,45.4612,8.0137,46.0,96,100,7.0,1612652629
479,1495626,Pangody,RU,65.85,74.4859,-19.35,86,78,13.87,1612652631
480,498418,Satka,RU,55.0425,59.04,-1.19,88,100,17.47,1612652634
481,4021858,Guerrero Negro,MX,27.9769,-114.0611,71.19,39,0,10.83,1612652636
482,2643044,Margate,GB,51.3813,1.3862,39.0,86,100,5.01,1612652638
483,1539209,Gubkinskiy,RU,64.434,76.5026,-3.35,92,100,16.28,1612652605
484,3387620,Simplício Mendes,BR,-7.8539,-41.9103,77.29,72,64,6.11,1612652644
485,2409914,Bonthe,SL,7.5264,-12.505,79.21,79,68,7.58,1612652588
486,2640351,Peterhead,GB,57.5058,-1.7981,35.6,64,90,17.27,1612652649
487,636947,Siilinjärvi,FI,63.0833,27.6667,15.8,86,90,12.66,1612652651
488,2027786,Amga,RU,60.8953,131.9608,-28.55,82,100,1.41,1612652654
489,1300466,Bago,MM,17.3367,96.4797,75.2,83,20,4.61,1612652656
490,697945,Pasichna,UA,48.5715,24.43,25.02,96,100,4.27,1612652660
491,5404198,Twentynine Palms,US,34.1356,-116.0542,71.01,11,1,3.44,1612652662
492,1728675,Balabac,PH,7.9868,117.0645,80.58,81,100,15.19,1612652666
493,235489,Adjumani,UG,3.3779,31.7909,70.93,24,44,1.63,1612652671
494,779622,Havøysund,NO,70.9963,24.6622,27.41,94,100,22.01,1612652673
495,2184707,Wanaka,NZ,-44.7,169.15,72.0,54,14,3.0,1612652675
496,1266489,Kishanganj,IN,26.1167,87.9333,54.7,67,0,4.94,1612652678
497,1244926,Hambantota,LK,6.1241,81.1185,76.62,84,97,16.04,1612652680
498,2707684,Härnösand,SE,62.6323,17.9379,15.8,92,44,6.91,1612652683
499,2444219,Gouré,NE,13.9835,10.2704,63.84,23,66,9.06,1612652685
500,1056899,Sambava,MG,-14.2667,50.1667,75.04,91,95,4.9,1612652508
501,3406948,Autazes,BR,-3.5797,-59.1306,77.16,93,71,1.59,1612652689
502,3421193,Paamiut,GL,61.994,-49.6678,24.04,79,0,6.26,1612652692
503,2638419,Scarborough,GB,54.2797,-0.4044,37.0,89,100,11.01,1612652400
504,1628884,Sampit,ID,-2.5333,112.95,74.41,98,100,2.04,1612652696
505,1295765,Sittwe,MM,20.15,92.9,61.14,64,0,7.87,1612652700
506,2013921,Ust-Kuyga,RU,70.0167,135.6,-29.29,83,100,3.76,1612652703
507,361058,Alexandria,EG,31.2156,29.9553,55.4,88,0,3.44,1612652441
508,304013,Mut,TR,36.6439,33.4389,50.5,49,0,0.87,1612652708
509,5870133,Nome,US,64.5011,-165.4064,17.6,79,90,6.91,1612652710
510,2137773,Vao,NC,-22.6667,167.4833,77.4,83,0,4.47,1612652713
511,3694112,Paita,PE,-5.0892,-81.1144,80.6,65,0,9.22,1612652715
512,3421765,Nanortalik,GL,60.1432,-45.2371,22.44,82,17,8.43,1612652717
513,2456917,Goundam,ML,16.4145,-3.6708,77.56,20,98,14.34,1612652720
514,2016708,Shilka,RU,51.85,116.0333,-13.43,83,66,1.23,1612652722
515,1529651,Altay,CN,47.8667,88.1167,21.52,88,75,4.18,1612652724
516,1491977,Shumskiy,RU,54.8318,99.1328,15.04,91,100,4.68,1612652727
517,1830377,Lumphat,KH,13.4878,106.9816,68.92,76,86,7.34,1612652729
518,3449500,Santo Antônio do Monte,BR,-20.0872,-45.2936,68.13,92,61,4.0,1612652731
519,4034551,Faanui,PF,-16.4833,-151.75,82.24,67,2,10.04,1612652735
520,1059051,Miandrivazo,MG,-19.5167,45.4667,78.76,80,100,4.25,1612652738
521,2510573,Teguise,ES,29.0605,-13.564,60.8,67,40,9.22,1612652740
522,4018904,Álamos,MX,27.0167,-108.9333,80.42,16,0,3.49,1612652742
523,934479,Grand Gaube,MU,-20.0064,57.6608,75.99,85,8,1.99,1612652744
524,693942,Shostka,UA,51.863,33.4698,-2.56,92,35,7.27,1612652747
525,2122605,Okhotsk,RU,59.3833,143.3,-3.17,86,38,16.13,1612652749
526,2143285,Wodonga,AU,-36.1167,146.8833,70.0,73,0,2.3,1612652751
527,1502073,Krasnosel'kup,RU,65.7,82.4667,-8.61,90,99,13.42,1612652754
528,4288809,Covington,US,39.0837,-84.5086,35.6,38,1,4.61,1612652756
529,4362001,Mayo,US,38.8876,-76.5119,46.0,61,1,3.44,1612652759
530,5110365,Broome,US,42.2506,-75.833,26.6,33,1,6.91,1612652763
531,2738082,Macedo de Cavaleiros,PT,41.5382,-6.9611,35.01,87,58,2.77,1612652765
532,5807540,Pullman,US,46.7313,-117.1796,42.8,65,90,18.41,1612652768
533,1637510,Loa Janan,ID,-0.583,117.095,74.26,96,100,1.1,1612652771
534,3940002,Huacho,PE,-11.1067,-77.605,72.48,73,85,8.77,1612652774
535,2419472,Kissidougou,GN,9.1848,-10.0999,75.04,24,90,2.44,1612652777
536,1259069,Rādhanpur,IN,23.8333,71.6,59.38,33,0,9.24,1612652780
537,3412093,Vestmannaeyjar,IS,63.4427,-20.2734,39.31,72,34,29.73,1612652619
538,888710,Kwekwe,ZW,-18.9281,29.8149,65.75,93,81,4.88,1612652785
539,1515029,Ulaangom,MN,49.9811,92.0667,-8.43,89,40,2.26,1612652788
540,2015701,Taksimo,RU,56.3444,114.8794,-15.23,77,81,0.51,1612652587
541,4218882,Rincon,US,32.296,-81.2354,48.2,93,90,11.5,1612652518
542,2828737,Steinbach am Taunus,DE,50.1667,8.5667,43.0,100,90,13.8,1612652795
543,2702261,Kalmar,SE,56.6616,16.3616,21.0,79,75,9.22,1612652797
544,4231997,Avera,US,33.194,-82.5271,42.8,90,90,9.22,1612652558
545,2389086,Berbérati,CF,4.2612,15.7922,72.18,52,19,1.61,1612652708
546,3919703,Comarapa,BO,-17.9,-64.4833,59.43,93,62,3.36,1612652804
547,569295,Cherëmukhovo,RU,60.3484,59.9851,-12.98,89,100,11.56,1612652720
548,1645528,Denpasar,ID,-8.65,115.2167,77.0,94,20,1.14,1612652809
549,1168700,Ormara,PK,25.2088,64.6357,66.58,49,0,8.97,1612652529
550,6431379,Saint-Alexandre,FR,44.2278,4.6214,57.2,71,90,5.75,1612652814
551,779261,Kjøllefjord,NO,70.9457,27.3465,26.24,93,100,20.71,1612652816
552,1494482,Polunochnoye,RU,60.8697,60.4153,-15.32,90,100,13.2,1612652818
553,1790437,Zhuhai,CN,22.2769,113.5678,64.99,94,0,3.44,1612652821
554,2276492,Harper,LR,4.375,-7.7169,79.47,88,6,7.9,1612652695
555,2412408,Nioro,GM,13.35,-15.75,73.08,27,100,8.12,1612652825
556,1299237,Pyapon,MM,16.2833,95.6833,68.79,93,0,4.9,1612652828
557,3520989,Puerto Madero,MX,14.7208,-92.4215,86.0,51,1,9.22,1612652830
558,2121025,Srednekolymsk,RU,67.45,153.6833,-17.61,84,16,2.1,1612652587
559,1256064,Sironj,IN,24.1,77.7,50.41,53,0,6.73,1612652835
560,2093059,Kundiawa,PG,-6.0167,144.9667,69.8,69,100,1.39,1612652837
561,2240449,Luanda,AO,-8.8368,13.2343,78.8,83,20,9.22,1612652818
562,1717787,Catuday,PH,16.2923,119.8062,77.36,79,22,8.88,1612652842
563,893549,Chipinge,ZW,-20.1883,32.6236,64.98,100,74,3.0,1612652845
564,2694762,Linköping,SE,58.4109,15.6216,12.0,92,90,2.3,1612652848
565,1625908,Sungai Raya,ID,0.7,108.9,76.26,90,100,4.43,1612652851
566,2173911,Broken Hill,AU,-31.95,141.4333,62.6,72,35,18.41,1612652854
